feature,family,mean_abs_weighted_shap,mean_weighted_shap,importance_fraction
cheap__v3__rd2d_NOCount,2D descriptors,0.002056309511592965,-0.00040231703293625704,0.0008424804450074694
mc3__xtb_mc3_xtb_full_minus_qonly_dipole_debye_range,Three-conformer xTB,0.0020481679688020503,-3.7841878199242506e-05,0.0008391448135984488
cheap__v5__v5_gast_rbin0_abs_qprod,2D descriptors,0.002046781059675358,7.650344756928592e-06,0.000838576589889103
mc3__xtb_mc3_xtb_abs_signed_charge_second_moment_lowe,Three-conformer xTB,0.002046596952946105,-0.00014627173211318042,0.0008385011604275771
cheap__v5__v5_mmffq_topo4_dist_absq_mean,2D descriptors,0.0020299801556052577,0.00018478116109463705,0.0008316931742078999
cheap__v4__v4_mmffq3d_dipole_x_abs_max,2D descriptors,0.0020113203986714566,3.190087207035392e-05,0.0008240481770726477
cheap__v3__rd3d_morse_216,2D descriptors,0.0020101221605066436,0.00045405849014711915,0.0008235572528141034
mc3__xtb_mc3_xtb_q_O_std_max,Three-conformer xTB,0.0020061430741690656,-0.00021894768472735423,0.0008219270009432122
mc3__xtb_mc3_xtb_q_H_std_range,Three-conformer xTB,0.0019975575575650823,0.0001584381319597564,0.0008184094712093057
mc3__xtb_mc3_xtb_q_H_mean_std,Three-conformer xTB,0.00197706522480967,-0.0003784208535479758,0.0008100136584575344
mc3__xtb_mc3_xtb_q_Cl_mean_max,Three-conformer xTB,0.0019523169996744304,0.001165902291468977,0.000799874184994257
cheap__v3__rd2d_SMR_VSA2,2D descriptors,0.0019468095201670777,0.0001301029145290754,0.0007976177426833766
cheap__v4__v4_gast3d_signed_charge_second_moment_max,2D descriptors,0.0019445177473642957,-4.0562261653237816e-05,0.0007966787917327253
mc3__xtb_mc3_xtb_maxpos_maxneg_dist_max,Three-conformer xTB,0.0019424477495084394,-6.324056233114069e-05,0.0007958307031035892
cheap__v3__rd3d_morse_189,2D descriptors,0.0019374986464868796,-9.945089998527049e-05,0.0007938030304733335
cheap__v4__v4_mmffq3d_qcov_eig3_max,2D descriptors,0.0019364467488952653,9.0906617501306e-05,0.0007933720626904733
cheap__v4__v4_mmffq_q_range,2D descriptors,0.0019334976540704614,-1.04481596442176e-05,0.0007921638035707432
mc3__xtb_mc3_xtb_qcov_eig1_std,Three-conformer xTB,0.0019324975161281181,4.9528980277708695e-05,0.0007917540419789285
cheap__v3__rd3d_morse_205,2D descriptors,0.0019316977096330468,-3.89353570227088e-05,0.0007914263571979708
cheap__v3__rd3d_morse_211,2D descriptors,0.0019296040628324419,-0.00019828219840913272,0.0007905685794761259
mc3__xtb_mc3_xtb_direct_charge_dipole_heavy_norm_min,Three-conformer xTB,0.0019250620084543962,-0.0001404658884691237,0.0007887076767413524
mc3__xtb_mc3_xtb_q_H_mean_range,Three-conformer xTB,0.001924797645067581,-0.0003339580910173987,0.0007885993657198296
cheap__v3__rd3d_autocorr2d_102,2D descriptors,0.001915387506949324,0.0004624303815532047,0.0007847439843656338
mc3__xtb_mc3_xtb_abs_signed_charge_second_moment_range,Three-conformer xTB,0.0018899465482529456,8.749495454734653e-06,0.0007743206944459478
cheap__v3__rd3d_getaway_259,2D descriptors,0.001884238424486817,0.00042834780951066107,0.0007719820471637492
mc3__xtb_mc3_xtb_direct_charge_dipole_heavy_norm_max,Three-conformer xTB,0.0018774410967822238,5.9583230335055146e-06,0.000769197147499014
cheap__v3__gast3d_abs_charge_weighted_rg,2D descriptors,0.0018722303215985788,-0.0007945713860936217,0.0007670622664556684
mc3__xtb_mc3_xtb_q_C_std_std,Three-conformer xTB,0.0018500389086775746,-0.0003319357695385329,0.0007579703319352912
cheap__v3__rd2d_VSA_EState9,2D descriptors,0.0018440104053329886,0.0005939909569432072,0.0007555004235135082
mc3__xtb_mc3_xtb_pos_neg_center_dist_std,Three-conformer xTB,0.0018416081414424203,-0.00036867043412016894,0.0007545162038033228
cheap__v4__v4_mmffq3d_abs_signed_charge_second_moment_lowE,2D descriptors,0.0018408737914095254,-0.00029267382100908013,0.0007542153368671848
mc3__xtb_mc3_xtb_maxpos_maxneg_dist_mean,Three-conformer xTB,0.0018153718016198379,0.0002299745139748995,0.0007437670421987678
cheap__v3__rd3d_autocorr3d_033,2D descriptors,0.0018146388179669647,-0.00019222416769173987,0.0007434667350754606
single__xtb_q_O_std,Single-conformer xTB,0.0017951975158664903,-1.2455470742332181e-05,0.0007355015349181924
atom3d__quad_frobenius_mean,Atom-resolved 3D,0.0017799462201546607,0.0003031006649557048,0.0007292530016473965
mc3__xtb_mc3_xtb_abs_signed_charge_second_moment_min,Three-conformer xTB,0.001777463534061226,8.19402518424342e-05,0.0007282358325524628
mc3__xtb_mc3_xtb_direct_charge_dipole_norm_range,Three-conformer xTB,0.0017730597302348964,-9.447283635977595e-05,0.000726431571770506
single__xtb_q_Br_abs_sum,Single-conformer xTB,0.0017584652158751347,-0.0003225512556881202,0.0007204521251535642
mc3__xtb_mc3_xtb_quad_eig2_max,Three-conformer xTB,0.0017545861707399532,0.00013504785497404822,0.0007188628606711176
mc3__xtb_mc3_xtb_total_energy_eh_std,Three-conformer xTB,0.001751140971973341,0.00017389719402964416,0.0007174513452481372
cheap__v5__v5_gast_epair_C_F_absq,2D descriptors,0.0017441312691217875,5.6531030115653845e-05,0.000714579434407647
cheap__v4__v4_mmffq3d_abs_charge_moment1_max,2D descriptors,0.0017323591199681113,-0.0003672368675889992,0.0007097563251423495
cheap__v5__v5_gast_epair_C_N_dist_absq,2D descriptors,0.0017296257038082242,0.0007989448380046744,0.0007086364306664502
mc3__xtb_mc3_xtb_q_H_std_std,Three-conformer xTB,0.001728243450696396,8.2703582333304e-05,0.0007080701145500286
cheap__v3__rd3d_getaway_140,2D descriptors,0.001726347116255284,-4.2843240073971346e-05,0.0007072931767034525
cheap__v4__v4_gast_q_F_mean,2D descriptors,0.0017256094292962042,0.00012563387601527488,0.0007069909426117177
mc3__xtb_mc3_xtb_q_max_std,Three-conformer xTB,0.001723937475550123,-0.00013967302297609581,0.0007063059346748828
single__xtb_q_range,Single-conformer xTB,0.001708987698966689,0.00015876135917318915,0.0007001809353215429
cheap__v4__v4_gast_q_O_mean,2D descriptors,0.001707759144014858,-0.0002657459339966024,0.000699677590121465
cheap__v3__rd2d_Chi0,2D descriptors,0.0017025632018138402,-2.5223779764504766e-06,0.000697548786226396
cheap__v4__v4_mmffq3d_qcov_eig2_min,2D descriptors,0.0017023968261863456,0.00025679741202937466,0.0006974806212872661
cheap__v4__v4_gast3d_abs_charge_moment1_min,2D descriptors,0.001696917292748285,-0.0004772844447675157,0.0006952356286228328
cheap__v4__v4_mmffq3d_signed_charge_second_moment_min,2D descriptors,0.0016893033315262822,0.00042794015345596335,0.0006921161500606716
cheap__v3__rd3d_autocorr2d_003,2D descriptors,0.0016872052340683114,0.00030055830988153203,0.0006912565488819117
cheap__v3__rd3d_morse_125,2D descriptors,0.0016839530995702945,0.00015407183677328807,0.0006899241328697955
cheap__v5__v5_mmffq_rdf_1p75_signed,2D descriptors,0.0016818842000369718,-0.00041643679923469173,0.0006890764942289767
cheap__v4__v4_mmffq3d_dipole_z_abs_lowE,2D descriptors,0.0016764379139421345,-7.833735801191246e-06,0.0006868451231698301
mc3__xtb_mc3_xtb_signed_charge_second_moment_std,Three-conformer xTB,0.0016751025121960722,0.00021620776248403007,0.0006862980022957867
cheap__v3__rd3d_whim_108,2D descriptors,0.0016698345994498043,-6.427386769957618e-05,0.0006841397117029964
cheap__v3__rd3d_morse_206,2D descriptors,0.0016668227618368988,8.941191099422601e-05,0.0006829057465444901
mc3__xtb_mc3_xtb_maxpos_maxneg_dist_min,Three-conformer xTB,0.001662419079459425,0.00019320374249822453,0.0006811015355207462
mc3__xtb_mc3_xtb_q_O_sum_min,Three-conformer xTB,0.0016514715574180243,-0.0002111486504013367,0.0006766162801692677
cheap__v3__rd3d_autocorr2d_093,2D descriptors,0.001645999540297349,-4.435607941348709e-05,0.000674374366978221
cheap__v3__rd3d_morse_029,2D descriptors,0.0016402247247937123,-0.0003810107483318072,0.0006720083957526291
cheap__v3__rd3d_morse_151,2D descriptors,0.0016287026716656715,0.00039646602256847914,0.000667287752098556
atom3d__pos_neg_center_dist_max,Atom-resolved 3D,0.001620198452101513,8.747025551359685e-05,0.0006638035301745406
cheap__v5__v5_gast_epair_N_O_dist_absq,2D descriptors,0.0016200924214061095,-0.00010030372609053419,0.0006637600888604075
cheap__v5__v5_mmffq_topo4_opp_abs_qprod,2D descriptors,0.0016150885330114414,-0.0001587533974871364,0.0006617099703846913
single__xtb_q_Br_mean,Single-conformer xTB,0.0016092780902385421,-0.0006701313016922134,0.0006593294024860337
mc3__xtb_mc3_xtb_qcov_eig2_mean,Three-conformer xTB,0.0016081456850276369,0.00036701737495670775,0.0006588654503228824
cheap__v3__rd3d_morse_087,2D descriptors,0.0016053694162220862,-0.00018869342224340038,0.0006577279989005288
cheap__v3__rd3d_morse_055,2D descriptors,0.0016050522139335693,-0.00010178442291359775,0.0006575980395127612
cheap__v3__rd2d_MaxEStateIndex,2D descriptors,0.001603093437167686,-0.0001225073315402068,0.0006567955187287606
mc3__xtb_mc3_xtb_qcov_planarity_lowe,Three-conformer xTB,0.0015999426914456779,-0.00012655783066211048,0.0006555046422128384
mc3__xtb_mc3_xtb_total_energy_eh_range,Three-conformer xTB,0.0015996252948808083,-0.0001730066054750821,0.000655374603229063
mc3__xtb_mc3_xtb_q_O_sum_lowe,Three-conformer xTB,0.0015930350547463904,0.0006638057767516246,0.0006526745483930334
mc3__xtb_mc3_xtb_qonly_dipole_debye_max,Three-conformer xTB,0.0015927286215918018,6.817650394980466e-05,0.0006525490011741018
mc3__xtb_mc3_xtb_q_range_range,Three-conformer xTB,0.0015926176428211398,-1.4075723781317178e-05,0.0006525035326084182
mc3__xtb_mc3_xtb_q_N_mean_max,Three-conformer xTB,0.0015910977453230213,-0.0007236764049103985,0.0006518808228882318
cheap__v3__rd3d_autocorr2d_185,2D descriptors,0.0015893631151696706,1.4496611397175944e-05,0.0006511701361091845
cheap__v3__rd3d_autocorr3d_073,2D descriptors,0.0015880531899777229,0.00047577713455759937,0.0006506334531086844
cheap__v4__v4_gast3d_dipole_per_abs_charge_max,2D descriptors,0.0015854382706252874,0.00025806040433207504,0.000649562107376304
mc3__xtb_mc3_xtb_q_N_mean_mean,Three-conformer xTB,0.0015717952634252653,-0.0005857133899647902,0.0006439724980726877
cheap__v3__rd3d_morse_209,2D descriptors,0.0015699484683990446,9.413702679343016e-05,0.0006432158567758615
cheap__v3__rd3d_autocorr2d_043,2D descriptors,0.0015675951993061172,5.6664218240832624e-05,0.0006422517104829738
mc3__xtb_mc3_xtb_q_H_abs_sum_lowe,Three-conformer xTB,0.0015618412485759222,0.0007466428192281586,0.0006398942876609734
mc3__xtb_mc3_xtb_quad_frobenius_max,Three-conformer xTB,0.0015603058843866606,0.0002731841572087297,0.0006392652411589147
cheap__v4__v4_gast3d_pair_opposite_q_dist_mean_lowE,2D descriptors,0.0015556621932665922,-0.0006731552859456468,0.0006373626973350126
single__xtb_q_S_sum,Single-conformer xTB,0.0015530202120740612,0.0004709407796230165,0.0006362802642293754
atom3d__signed_cov_eig3_max,Atom-resolved 3D,0.0015529259590166063,0.00017914366621168498,0.0006362416482732947
cheap__v3__rd3d_autocorr2d_165,2D descriptors,0.0015524631964491213,-0.0003036018609691113,0.0006360520521003501
mc3__xtb_mc3_xtb_quad_frobenius_min,Three-conformer xTB,0.001534893041778985,0.00014713006702317345,0.0006288534705434913
mc3__xtb_mc3_xtb_q_O_std_std,Three-conformer xTB,0.0015316910073809942,6.611899690559061e-05,0.0006275415807966706
cheap__v3__rd3d_morse_194,2D descriptors,0.0015289569030788577,-0.00017939584151044127,0.0006264214043853986
mc3__xtb_mc3_xtb_heavy_q_std_range,Three-conformer xTB,0.001526272204163222,-0.00017570133287067458,0.0006253214696117645
mc3__xtb_mc3_xtb_pair_opposite_q_dist_mean_std,Three-conformer xTB,0.0015173998797824652,-0.0003239002585800547,0.0006216864332758385
cheap__v3__rd3d_morse_222,2D descriptors,0.0015155349485482415,-0.00032012643384015125,0.0006209223614825314
cheap__v3__rd3d_getaway_186,2D descriptors,0.001504193503909623,0.00032356233177249105,0.0006162757140433681
mc3__xtb_mc3_xtb_qonly_dipole_debye_mean,Three-conformer xTB,0.0015019690722983424,-4.7361472347565205e-05,0.0006153643531207078
mc3__xtb_mc3_xtb_maxpos_maxneg_dist_std,Three-conformer xTB,0.0014986990805631731,0.00014473081054554207,0.0006140246209078845
mc3__xtb_mc3_xtb_q_O_std_range,Three-conformer xTB,0.0014972757599291677,-3.559516993222368e-05,0.0006134414792191626
mc3__xtb_mc3_xtb_signed_charge_second_moment_range,Three-conformer xTB,0.0014925970808244305,0.00017384930764970704,0.0006115246006403378
mc3__xtb_mc3_xtb_heavy_q_abs_sum_std,Three-conformer xTB,0.0014919399474742048,-0.0005290347641429697,0.0006112553697710517
cheap__v3__rd3d_morse_034,2D descriptors,0.0014890911426943577,-0.0002200530309111055,0.0006100881999918263
cheap__v3__rd3d_getaway_053,2D descriptors,0.0014890108697334246,0.0004271382118111517,0.0006100553117522555
mc3__xtb_mc3_xtb_quad_anisotropy_lowe,Three-conformer xTB,0.0014740607456522775,0.00015709672198802285,0.0006039301700273386
cheap__v3__rd3d_morse_185,2D descriptors,0.0014727434682965093,0.000445232382066717,0.0006033904748080006
cheap__v4__v4_gast3d_dipole_z_abs_max,2D descriptors,0.001469965107004114,2.325226072296981e-05,0.0006022521660831651
single__xtb_q_N_mean,Single-conformer xTB,0.0014679682701545882,-0.00043849573307871363,0.0006014340518896978
cheap__v5__v5_gast_pair_opp_dist_mean,2D descriptors,0.0014645620478628211,-0.0004979784078452024,0.0006000385053263114
mc3__xtb_mc3_xtb_q_O_abs_sum_max,Three-conformer xTB,0.0014619882418441374,8.222267289181543e-05,0.000598984003935466
mc3__xtb_mc3_xtb_pair_same_q_dist_mean_min,Three-conformer xTB,0.0014612672202656575,4.930389561548065e-05,0.0005986885977347588
mc3__xtb_mc3_xtb_q_max_lowe,Three-conformer xTB,0.0014548054383585044,-0.00016223133234040754,0.0005960411728865109
cheap__v5__v5_mmffq_rbin7_opp_abs_qprod,2D descriptors,0.0014469955037661947,-0.00028336034073735285,0.0005928414030397474
cheap__v3__rd3d_getaway_250,2D descriptors,0.0014426189124592344,4.3712248788440774e-05,0.0005910482913651107
cheap__v4__v4_gast_q_F_abs_sum,2D descriptors,0.0014420512860439936,-7.067111777598496e-05,0.0005908157319414374
mc3__xtb_mc3_xtb_q_N_abs_sum_min,Three-conformer xTB,0.0014361010147564003,5.033132175987936e-05,0.0005883778755905209
cheap__v5__v5_gast_pair_opp_dist_max,2D descriptors,0.0014279658518386545,-0.00023610336842461304,0.0005850448580479228
cheap__v3__rd3d_getaway_200,2D descriptors,0.0014262354146317591,1.728897928550516e-05,0.0005843358891403223
mc3__xtb_mc3_xtb_signed_charge_second_moment_min,Three-conformer xTB,0.0014095320270519859,0.0003405533280521995,0.0005774924264602133
mc3__xtb_mc3_xtb_heavy_q_std_std,Three-conformer xTB,0.001408271066891466,-0.00037127352001850903,0.0005769758046816423
single__xtb_signed_charge_second_moment,Single-conformer xTB,0.0014077297375259948,0.00017957895542261028,0.000576754019292747
mc3__xtb_mc3_xtb_qcov_anisotropy_min,Three-conformer xTB,0.0014022871389022934,-5.4488232641175425e-05,0.0005745241590092429
cheap__v4__v4_mmffq3d_dipole_norm_mean,2D descriptors,0.0014010704395807192,-2.6960744571607185e-05,0.0005740256711210621
mc3__xtb_mc3_xtb_q_O_abs_sum_min,Three-conformer xTB,0.0013977746255079244,0.00036493407591369067,0.0005726753593654358
atom3d__charge_dipole_ea_lowe,Atom-resolved 3D,0.0013911123680816107,-5.635551489276883e-05,0.0005699457986793468
cheap__v3__rd2d_fr_NH0,2D descriptors,0.001385229289226585,-0.0002203881441316867,0.0005675354714091312
cheap__v3__rd3d_getaway_255,2D descriptors,0.0013815859427611865,0.00021931729014435468,0.0005660427738681334
cheap__v3__rd3d_rdf_185,2D descriptors,0.0013762910253015627,-0.0003548911415565442,0.0005638734193072016
single__xtb_pair_same_q_dist_mean,Single-conformer xTB,0.0013744175424449854,-0.00037819339302228266,0.000563105843870807
mc3__xtb_mc3_xtb_abs_charge_moment1_range,Three-conformer xTB,0.0013651273450909238,0.00013153894711068277,0.0005592996028565379
cheap__v3__rd3d_whim_085,2D descriptors,0.0013591446358326075,0.00024622623515785645,0.0005568484565043566
cheap__v5__v5_mmffq_epair_N_O_dist_absq,2D descriptors,0.0013575264543459475,0.00012029039758235437,0.0005561854793351619
cheap__v3__rd3d_getaway_238,2D descriptors,0.0013558372219705215,1.956316549961088e-05,0.0005554933922561757
mc3__xtb_mc3_xtb_quad_frobenius_lowe,Three-conformer xTB,0.001346239788727584,0.00027484235180298715,0.0005515612751386627
mc3__xtb_mc3_xtb_quad_anisotropy_std,Three-conformer xTB,0.0013436582626557138,-2.7449408738740727e-05,0.0005505036108028387
cheap__v4__v4_gast3d_dipole_x_abs_max,2D descriptors,0.001341636251753316,-0.00010597507778367088,0.0005496751826721229
cheap__v4__v4_gast3d_abs_signed_charge_second_moment_min,2D descriptors,0.0013335003335059993,-7.010861308734685e-05,0.0005463418556671655
atom3d__pair_C_N_absqdist_range,Atom-resolved 3D,0.0013298869362576152,-0.00013306959322981844,0.0005448614284724047
mc3__xtb_mc3_xtb_quad_eig2_min,Three-conformer xTB,0.0013254961291600848,5.142224514114291e-06,0.0005430624925162102
single__xtb_qcov_eig1,Single-conformer xTB,0.0013252122187618915,-0.00019430788626589429,0.0005429461729849024
cheap__v3__rd3d_autocorr3d_064,2D descriptors,0.0013241981448202068,-0.00010484948241263863,0.0005425307017434165
cheap__v3__rd2d_fr_lactone,2D descriptors,0.0013235451452138461,-4.319470804459722e-05,0.0005422631644899753
mc3__xtb_mc3_xtb_q_abs_sum_range,Three-conformer xTB,0.0013207166686842308,-7.462398821113687e-05,0.0005411043232980588
atom3d__full_mu_lowe,Atom-resolved 3D,0.0013171258309358723,-0.000509720822272529,0.0005396331388449737
mc3__xtb_mc3_xtb_q_C_sum_std,Three-conformer xTB,0.0013160997117037138,-0.00017871944153881078,0.0005392127325868371
cheap__v3__rd3d_getaway_118,2D descriptors,0.0013141676813989054,0.00010112066585086543,0.0005384211699637075
single__xtb_abs_signed_charge_second_moment,Single-conformer xTB,0.0013126979448938646,-8.289985881463141e-05,0.0005378190114570091
cheap__v3__rd3d_getaway_221,2D descriptors,0.0013089001001412718,-9.295368172872126e-05,0.0005362630151834933
single__xtb_q_C_abs_sum,Single-conformer xTB,0.001305957888744518,0.0005452288778811325,0.0005350575762391765
mc3__xtb_mc3_xtb_pair_opposite_q_dist_sum_std,Three-conformer xTB,0.0013018419202766522,8.799733849534882e-05,0.000533371243064674
cheap__v5__v5_mmffq_rbin7_abs_qprod,2D descriptors,0.0012999578135464583,0.00022901585496068442,0.0005325993149733305
single__xtb_q_C_std,Single-conformer xTB,0.0012996199815273918,-0.0005210964943991702,0.0005324609034802376
cheap__v3__rd2d_fr_halogen,2D descriptors,0.0012967139975450799,-0.00015083836088070844,0.0005312703070915129
atom3d__quad_eig3_boltz,Atom-resolved 3D,0.001295930511946343,0.00037970646911201963,0.0005309493090646305
cheap__v3__rd2d_PEOE_VSA4,2D descriptors,0.0012884523468085379,-1.8986079322534863e-05,0.0005278854668474846
mc3__xtb_mc3_xtb_quad_eig2_lowe,Three-conformer xTB,0.001284312198097445,0.00013197877033948793,0.0005261892269045897
cheap__v3__rd2d_MolLogP,2D descriptors,0.001283108920708318,2.3237059807461346e-05,0.000525696238050264
cheap__v3__rd3d_autocorr3d_003,2D descriptors,0.0012754304731032113,0.00021175079262542978,0.0005225503390896034
mc3__xtb_mc3_xtb_q_C_std_mean,Three-conformer xTB,0.001274232861277011,1.4782223987761405e-05,0.000522059671445168
cheap__v3__rd3d_autocorr3d_051,2D descriptors,0.0012722219928685355,-0.00011543980780978371,0.000521235808450773
single__xtb_q_O_sum,Single-conformer xTB,0.0012718891497872835,-0.00032715048198773955,0.0005210994409508272
cheap__v5__v5_gast_pair_opp_dist_std,2D descriptors,0.001265415356628841,-0.0006266513976952333,0.0005184470950319553
mc3__xtb_mc3_xtb_pair_abs_q_dist_sum_min,Three-conformer xTB,0.0012647605466990007,-0.0005359005096457341,0.0005181788160797951
mc3__xtb_mc3_xtb_qcov_eig3_min,Three-conformer xTB,0.0012643402885849457,-0.0005821983868417927,0.0005180066341971793
mc3__xtb_mc3_xtb_q_H_std_min,Three-conformer xTB,0.0012629580918671916,-0.00022780585237106818,0.0005174403411856961
cheap__v3__rd3d_autocorr2d_160,2D descriptors,0.0012505217684777006,0.00016882370073801806,0.0005123451163645462
mc3__xtb_mc3_xtb_qcov_planarity_std,Three-conformer xTB,0.0012501501057109311,-0.000173584235437037,0.0005121928442423898
atom3d__quad_frobenius_boltz,Atom-resolved 3D,0.001248394414881927,0.00025808714302925386,0.0005114735287976205
mc3__xtb_mc3_xtb_q_O_abs_sum_std,Three-conformer xTB,0.0012471280385811323,-0.00045159706425833214,0.0005109546879988858
cheap__v3__rd3d_getaway_135,2D descriptors,0.0012454384270181227,0.0004486713745816094,0.0005102624455648218
single__xtb_qcov_eig3,Single-conformer xTB,0.0012445382676875532,-0.0003764729969433318,0.0005098936457177558
cheap__v4__v4_mmffq3d_abs_charge_weighted_rg_max,2D descriptors,0.0012412121468655844,-0.00012333956181750867,0.0005085309171331519
mc3__xtb_mc3_xtb_q_C_std_range,Three-conformer xTB,0.0012411030239397128,-0.00012035527988393651,0.0005084862089164994
mc3__xtb_mc3_xtb_qcov_eig2_range,Three-conformer xTB,0.001239005585354375,7.790739797623856e-05,0.0005076268776812019
cheap__v4__v4_mmffq3d_pair_same_q_dist_mean_lowE,2D descriptors,0.0012333977425958039,-0.00014305591084694304,0.0005053293160368397
cheap__v3__rd3d_getaway_222,2D descriptors,0.0012326733379271627,0.00015731659058735488,0.0005050325237669204
cheap__v5__v5_gast_pair_absq_dist_std,2D descriptors,0.0012298932636398622,0.00032991748310460064,0.0005038935132193768
cheap__v3__rd3d_getaway_016,2D descriptors,0.0012266385142978367,3.5499939485662836e-05,0.0005025600258923969
cheap__v4__v4_gast_q_N_std,2D descriptors,0.001224919111824882,0.00020278391851613576,0.0005018555779713056
mc3__xtb_mc3_xtb_quad_frobenius_range,Three-conformer xTB,0.0012213371378657278,-0.00019689351104685773,0.0005003880250576513
cheap__v5__v5_mmffq_rdf_1p75_same,2D descriptors,0.001218806556428042,0.0005311942899010241,0.0004993512329970546
mc3__xtb_mc3_xtb_maxpos_maxneg_dist_range,Three-conformer xTB,0.0012149601940390508,-1.5502272023958373e-05,0.0004977753588016243
mc3__xtb_mc3_xtb_direct_charge_dipole_heavy_norm_lowe,Three-conformer xTB,0.0012078348667322989,-0.00015003413707556575,0.0004948560760349137
cheap__v3__rd3d_autocorr2d_040,2D descriptors,0.0012074679539209822,-0.00012370798348863003,0.0004947057499936178
cheap__v3__rd3d_getaway_078,2D descriptors,0.0012069609968215311,-0.00022288172165870474,0.0004944980470965892
cheap__v3__rd2d_VSA_EState1,2D descriptors,0.001205596245371283,5.438366706696465e-05,0.0004939389014997578
mc3__xtb_mc3_xtb_pair_same_q_dist_mean_std,Three-conformer xTB,0.001201463992110597,0.00021614050942592947,0.0004922458963629731
mc3__xtb_mc3_xtb_qcov_eig2_lowe,Three-conformer xTB,0.0012013900408851734,-0.0003855243766355079,0.0004922155981705305
mc3__xtb_mc3_xtb_q_N_mean_std,Three-conformer xTB,0.0011968055577886892,9.284683792076119e-05,0.0004903373121744388
mc3__xtb_mc3_xtb_pos_neg_center_dist_range,Three-conformer xTB,0.0011967853666843722,0.00034123767186865786,0.0004903290397765074
mc3__xtb_mc3_xtb_pair_opposite_q_dist_mean_range,Three-conformer xTB,0.0011956723479505716,-2.3652687633999935e-05,0.0004898730303514342
mc3__xtb_mc3_xtb_quad_anisotropy_mean,Three-conformer xTB,0.0011890557903737383,-0.00017035299449087263,0.00048716219312565595
mc3__xtb_mc3_xtb_qcov_planarity_mean,Three-conformer xTB,0.00118864942631094,4.886993963929398e-05,0.000486995703706368
cheap__v3__rd3d_morse_192,2D descriptors,0.0011858251582746253,-3.4261183783698935e-05,0.00048583858675551976
