group,nearest_tanimoto,id
Evaluation,0.53846157,63476
Evaluation,0.6,63523
Evaluation,0.64285713,63525
Evaluation,0.57894737,63549
Evaluation,0.55,63578
Evaluation,0.7777778,63607
Evaluation,0.5652174,63666
Evaluation,0.8,63681
Evaluation,1.0,63720
Evaluation,0.5882353,63730
Evaluation,0.4,63753
Evaluation,0.7777778,63776
Evaluation,0.75,63796
Evaluation,0.76,63827
Evaluation,0.85,63846
Evaluation,0.6,63874
Evaluation,0.64285713,63881
Evaluation,0.68,63892
Evaluation,0.6818182,63897
Evaluation,0.5833333,63946
Evaluation,0.6086956,63968
Evaluation,0.46666667,63972
Evaluation,0.5,63978
Evaluation,0.53846157,63982
Evaluation,0.56666666,63986
Evaluation,1.0,63994
Evaluation,1.0,63998
Evaluation,0.44444445,64003
Evaluation,0.61538464,64012
Evaluation,0.68,64020
Evaluation,0.6,64041
Evaluation,0.5,64067
Evaluation,0.4,64098
Evaluation,0.64285713,64109
Evaluation,0.5,64115
Evaluation,0.5833333,64136
Evaluation,0.5294118,64163
Evaluation,0.39130434,64191
Evaluation,0.53846157,64219
Evaluation,0.5,64229
Evaluation,1.0,64236
Evaluation,0.41666666,64244
Evaluation,0.6315789,64275
Evaluation,0.47826087,64361
Evaluation,0.5217391,64362
Evaluation,0.3809524,64368
Evaluation,0.31578946,64378
Evaluation,0.5555556,64387
Evaluation,0.54545456,64401
Evaluation,0.47826087,64437
Evaluation,0.5,64446
Evaluation,0.36,64452
Evaluation,0.47826087,64462
Evaluation,0.5,64482
Evaluation,0.45454547,64484
Evaluation,0.5555556,64485
Evaluation,0.52,64490
Evaluation,0.5,64491
Evaluation,0.45454547,64493
Evaluation,0.5,64504
Evaluation,0.78571427,64524
Evaluation,0.6,64534
Evaluation,0.5,64538
Evaluation,0.33333334,64593
Evaluation,0.53333336,64621
Evaluation,0.5,64628
Evaluation,0.45454547,64632
Evaluation,0.33333334,64660
Evaluation,0.5652174,64665
Evaluation,0.53846157,64669
Evaluation,0.61538464,64677
Evaluation,1.0,64696
Evaluation,0.5,64706
Evaluation,1.0,64709
Evaluation,1.0,64711
Evaluation,1.0,64712
Evaluation,0.6,64717
Evaluation,1.0,64731
Evaluation,0.5555556,64742
Evaluation,0.3529412,64746
Evaluation,0.44444445,64755
Evaluation,0.53846157,64759
Evaluation,0.53846157,64768
Evaluation,1.0,64798
Evaluation,0.7058824,64799
Evaluation,0.6666667,64808
Evaluation,0.33333334,64810
Evaluation,0.58064514,64814
Evaluation,0.6,64817
Evaluation,0.5,64839
Evaluation,0.5714286,64850
Evaluation,0.6315789,64855
Evaluation,0.42857143,64857
Evaluation,0.6,64865
Evaluation,0.6111111,64872
Evaluation,0.6666667,64879
Evaluation,0.5294118,64895
Evaluation,0.5,64921
Evaluation,0.53846157,64925
Evaluation,0.46666667,64935
Evaluation,0.5555556,64938
Evaluation,0.5,64945
Evaluation,0.625,64949
Evaluation,0.85714287,64960
Evaluation,0.5,64963
Evaluation,0.65,64967
Evaluation,0.35,64978
Evaluation,0.46666667,64983
Evaluation,0.4,64984
Evaluation,0.33333334,64986
Evaluation,0.5833333,65008
Evaluation,0.72727275,65011
Evaluation,0.5,65014
Evaluation,0.3888889,65023
Evaluation,0.3478261,65025
Evaluation,0.22727273,65033
Evaluation,0.5,65057
Evaluation,0.5416667,65059
Evaluation,0.5555556,65062
Evaluation,0.52380955,65075
Evaluation,0.44444445,65083
Evaluation,0.41666666,65084
Evaluation,0.34615386,65102
Evaluation,0.3125,65105
Evaluation,0.3846154,65108
Evaluation,0.33333334,65113
Evaluation,0.53846157,65116
Evaluation,0.64,65121
Evaluation,0.4642857,65125
Candidates,0.9230769,38
Candidates,0.73333335,40
Candidates,0.42857143,27
Candidates,0.7647059,62
Candidates,0.5,37
Candidates,0.6,33
Candidates,0.5555556,44
Candidates,0.73333335,39
Candidates,0.71428573,46
Candidates,0.90909094,86
Candidates,0.71428573,34
Candidates,0.6666667,85
Candidates,0.75,7
Candidates,0.6315789,32
Candidates,0.57894737,47
Candidates,0.7,81
Candidates,0.61538464,28
Candidates,0.4,1
Candidates,0.59090906,31
Candidates,0.61538464,51
Candidates,0.4090909,15
Candidates,0.5,22
Candidates,0.8,99
Candidates,0.6111111,98
Candidates,0.45454547,19
Candidates,0.7,57
Candidates,0.84210527,90
Candidates,0.5,96
Candidates,0.85,100
Candidates,0.5833333,41
Candidates,0.75,55
Candidates,0.5,70
Candidates,0.5,58
Candidates,0.8235294,17
Candidates,1.0,61
Candidates,0.53846157,69
Candidates,0.61538464,88
Candidates,0.5714286,80
Candidates,0.6666667,5
Candidates,0.5652174,9
Candidates,0.5833333,2
Candidates,0.6,68
Candidates,0.5,36
Candidates,0.59090906,14
Candidates,0.6363636,93
Candidates,0.57894737,12
Candidates,0.5416667,23
Candidates,0.7,73
Candidates,0.6315789,11
Candidates,0.65,20
Candidates,0.4090909,8
Candidates,1.0,26
Candidates,0.61904764,94
Candidates,1.0,87
Candidates,0.5833333,76
Candidates,1.0,59
Candidates,0.71428573,54
Candidates,0.8888889,10
Candidates,0.6,52
Candidates,0.53846157,25
Candidates,1.0,89
Candidates,1.0,3
Candidates,0.6,13
Candidates,0.8333333,35
Candidates,0.6315789,21
Candidates,1.0,64
Candidates,0.78571427,4
Candidates,1.0,84
Candidates,0.6,56
Candidates,0.5555556,92
Candidates,0.5833333,16
Candidates,1.0,42
Candidates,0.3181818,24
Candidates,1.0,6
Candidates,0.6363636,75
Candidates,1.0,71
Candidates,1.0,83
Candidates,0.5,18
